时间(s)	Roll(°)	Pitch(°)	Yaw(°)	Servo1	Servo2	Servo3	Servo4
53	0.28	0.25	132.78	1184	1184	1184	1184
53	0.28	0.25	132.78	1184	1184	1184	1184
53	0.28	0.25	132.78	1184	1184	1184	1184
53	0.27	0.23	133.03	1184	1184	1184	1184
53	0.27	0.23	133.03	1184	1184	1184	1184
53	0.27	0.23	133.03	1184	1184	1184	1184
53	0.27	0.23	133.03	1184	1184	1184	1184
54	0.27	0.23	133.03	1184	1184	1184	1184
54	0.27	0.23	133.03	1184	1184	1184	1184
54	0.27	0.23	133.03	1184	1184	1184	1184
54	0.27	0.22	133.28	1184	1184	1184	1184
54	0.27	0.22	133.28	1184	1184	1184	1184
54	0.27	0.22	133.28	1184	1184	1184	1184
54	0.27	0.22	133.28	1184	1184	1184	1184
54	0.27	0.22	133.28	1184	1184	1184	1184
54	0.27	0.22	133.28	1184	1184	1184	1184
54	0.27	0.21	133.53	1184	1184	1184	1184
55	0.27	0.21	133.53	1268	1267	1265	1274
55	0.27	0.21	133.53	1268	1267	1265	1274
55	0.27	0.21	133.53	1268	1267	1265	1274
55	0.27	0.21	133.53	1268	1267	1265	1274
55	0.27	0.21	133.53	1268	1267	1265	1274
55	0.27	0.21	133.53	1268	1267	1265	1274
55	0.26	0.19	133.77	1370	1368	1369	1380
55	0.26	0.19	133.77	1370	1368	1369	1380
55	0.26	0.19	133.77	1370	1368	1369	1380
55	0.26	0.19	133.77	1370	1368	1369	1380
56	0.26	0.19	133.77	1370	1368	1369	1380
56	0.26	0.19	133.77	1370	1368	1369	1380
56	0.24	0.19	133.96	1370	1368	1369	1380
56	0.24	0.19	133.96	1446	1448	1447	1461
56	0.24	0.19	133.96	1446	1448	1447	1461
56	0.24	0.19	133.96	1446	1448	1447	1461
56	0.24	0.19	133.96	1446	1448	1447	1461
56	0.24	0.19	133.96	1446	1448	1447	1461
56	0.24	0.19	133.96	1446	1448	1447	1461
56	0.23	0.13	134.16	1446	1448	1447	1461
57	0.23	0.13	134.16	1534	1529	1533	1548
57	0.23	0.13	134.16	1534	1529	1533	1548
57	0.23	0.13	134.16	1534	1529	1533	1548
57	0.23	0.13	134.16	1534	1529	1533	1548
57	0.23	0.13	134.16	1534	1529	1533	1548
57	0.23	0.13	134.16	1534	1529	1533	1548
57	0.19	0.08	134.30	1556	1554	1560	1569
57	0.19	0.08	134.30	1556	1554	1560	1569
57	0.19	0.08	134.30	1556	1554	1560	1569
57	0.19	0.08	134.30	1556	1554	1560	1569
58	0.19	0.08	134.30	1556	1554	1560	1569
58	0.19	0.08	134.30	1556	1554	1560	1569
58	0.19	0.08	134.30	1556	1554	1560	1569
58	-0.43	-0.12	134.70	1599	1595	1608	1616
58	-0.43	-0.12	134.70	1599	1595	1608	1616
58	-0.43	-0.12	134.70	1599	1595	1608	1616
58	-0.43	-0.12	134.70	1599	1595	1608	1616
58	-0.43	-0.12	134.70	1599	1595	1608	1616
58	-0.43	-0.12	134.70	1599	1595	1608	1616
58	-0.43	-0.12	134.70	1599	1595	1608	1616
59	-0.24	0.32	134.56	1606	1612	1622	1622
59	-0.24	0.32	134.56	1606	1612	1622	1622
59	-0.24	0.32	134.56	1606	1612	1622	1622
59	-0.24	0.32	134.56	1606	1612	1622	1622
59	-0.24	0.32	134.56	1606	1612	1622	1622
59	-0.24	0.32	134.56	1606	1612	1622	1622
59	-0.24	0.32	134.56	1606	1612	1622	1622
59	-0.16	0.20	134.20	1620	1627	1628	1636
59	-0.16	0.20	134.20	1620	1627	1628	1636
59	-0.16	0.20	134.20	1620	1627	1628	1636
60	-0.16	0.20	134.20	1620	1627	1628	1636
60	-0.16	0.20	134.20	1620	1627	1628	1636
60	-0.16	0.20	134.20	1620	1627	1628	1636
60	-0.16	0.20	134.20	1620	1627	1628	1636
60	0.21	-0.00	132.78	1646	1650	1637	1647
60	0.21	-0.00	132.78	1646	1650	1637	1647
60	0.21	-0.00	132.78	1646	1650	1637	1647
60	0.21	-0.00	132.78	1646	1650	1637	1647
60	0.08	0.10	132.74	1655	1655	1646	1656
60	0.08	0.10	132.74	1655	1655	1646	1656
61	0.08	0.10	132.74	1655	1655	1646	1656
61	0.08	0.10	132.74	1655	1655	1646	1656
61	0.08	0.10	132.74	1655	1655	1646	1656
61	0.08	0.10	132.74	1655	1655	1646	1656
61	0.08	0.10	132.74	1655	1655	1646	1656
61	0.10	0.01	133.00	1655	1657	1652	1657
61	0.10	0.01	133.00	1655	1657	1652	1657
61	0.10	0.01	133.00	1655	1657	1652	1657
61	0.10	0.01	133.00	1655	1657	1652	1657
61	0.10	0.01	133.00	1655	1657	1652	1657
62	-0.17	-0.18	133.39	1655	1657	1652	1657
62	-0.17	-0.18	133.39	1654	1660	1656	1663
62	-0.17	-0.18	133.39	1654	1660	1656	1663
62	-0.17	-0.18	133.39	1654	1660	1656	1663
62	-0.17	-0.18	133.39	1654	1660	1656	1663
62	-0.17	-0.18	133.39	1654	1660	1656	1663
62	-0.08	0.05	133.51	1646	1652	1650	1653
62	-0.08	0.05	133.51	1646	1652	1650	1653
62	-0.08	0.05	133.51	1646	1652	1650	1653
62	-0.08	0.05	133.51	1646	1652	1650	1653
63	-0.08	0.05	133.51	1646	1652	1650	1653
63	-0.08	0.05	133.51	1646	1652	1650	1653
63	-0.07	0.01	133.32	1646	1652	1650	1653
63	-0.07	0.01	133.32	1626	1634	1625	1636
63	-0.07	0.01	133.32	1626	1634	1625	1636
63	-0.07	0.01	133.32	1626	1634	1625	1636
63	-0.07	0.01	133.32	1626	1634	1625	1636
63	-0.07	-0.09	133.23	1588	1594	1587	1595
63	-0.07	-0.09	133.23	1588	1594	1587	1595
63	-0.07	-0.09	133.23	1588	1594	1587	1595
64	-0.07	-0.09	133.23	1588	1594	1587	1595
64	-0.07	-0.09	133.23	1588	1594	1587	1595
64	-0.07	-0.09	133.23	1588	1594	1587	1595
64	0.08	-0.20	133.11	1702	1703	1730	1729
64	0.08	-0.20	133.11	1702	1703	1730	1729
64	0.08	-0.20	133.11	1702	1703	1730	1729
64	0.08	-0.20	133.11	1702	1703	1730	1729
64	0.08	-0.20	133.11	1702	1703	1730	1729
64	0.17	0.30	119.28	1667	1673	1687	1695
64	0.17	0.30	119.28	1667	1673	1687	1695
65	0.17	0.30	119.28	1667	1673	1687	1695
65	0.17	0.30	119.28	1667	1673	1687	1695
65	0.17	0.30	119.28	1667	1673	1687	1695
65	-0.12	-0.06	109.82	1644	1645	1588	1589
65	-0.12	-0.06	109.82	1644	1645	1588	1589
65	-0.12	-0.06	109.82	1644	1645	1588	1589
65	-0.12	-0.06	109.82	1644	1645	1588	1589
65	-0.12	-0.06	109.82	1644	1645	1588	1589
65	-0.12	-0.06	109.82	1644	1645	1588	1589
65	-0.11	-0.24	113.84	1634	1636	1634	1634
67	-0.11	-0.24	113.84	1634	1636	1634	1634
67	-0.11	-0.24	113.84	1634	1636	1634	1634
67	-0.11	-0.24	113.84	1634	1636	1634	1634
67	-0.11	-0.24	113.84	1634	1636	1634	1634
67	0.03	-0.08	116.74	1633	1637	1652	1657
67	0.03	-0.08	116.74	1633	1637	1652	1657
67	0.03	-0.08	116.74	1633	1637	1652	1657
68	0.03	-0.08	116.74	1633	1637	1652	1657
68	0.03	-0.08	116.74	1633	1637	1652	1657
68	0.03	-0.08	116.74	1633	1637	1652	1657
68	0.15	0.05	115.71	1633	1637	1652	1657
68	0.15	0.05	115.71	1666	1666	1682	1684
68	0.15	0.05	115.71	1666	1666	1682	1684
68	0.15	0.05	115.71	1666	1666	1682	1684
68	0.15	0.05	115.71	1666	1666	1682	1684
68	0.15	0.05	115.71	1666	1666	1682	1684
68	0.08	0.17	111.42	1681	1683	1686	1688
69	0.08	0.17	111.42	1681	1683	1686	1688
69	0.08	0.17	111.42	1681	1683	1686	1688
69	0.08	0.17	111.42	1681	1683	1686	1688
69	0.08	0.17	111.42	1681	1683	1686	1688
69	0.08	0.17	111.42	1681	1683	1686	1688
69	0.04	0.06	108.39	1635	1637	1614	1628
69	0.04	0.06	108.39	1635	1637	1614	1628
69	0.04	0.06	108.39	1635	1637	1614	1628
69	0.04	0.06	108.39	1635	1637	1614	1628
69	0.04	0.06	108.39	1635	1637	1614	1628
70	0.25	-0.01	109.44	1629	1628	1627	1630
70	0.25	-0.01	109.44	1629	1628	1627	1630
70	0.25	-0.01	109.44	1629	1628	1627	1630
70	0.03	0.01	110.10	1629	1628	1627	1630
70	0.03	0.01	110.10	1644	1642	1647	1645
70	0.03	0.01	110.10	1644	1642	1647	1645
70	0.03	0.01	110.10	1644	1642	1647	1645
70	0.03	0.01	110.10	1644	1642	1647	1645
70	-0.07	-0.04	109.79	1612	1615	1613	1614
70	-0.07	-0.04	109.79	1612	1615	1613	1614
71	-0.07	-0.04	109.79	1612	1615	1613	1614
71	-0.07	-0.04	109.79	1612	1615	1613	1614
71	0.35	-0.04	110.08	1612	1615	1613	1614
71	0.35	-0.04	110.08	1612	1615	1613	1614
71	0.35	-0.04	110.08	1612	1615	1613	1614
71	0.35	-0.04	110.08	1612	1615	1613	1614
71	0.35	-0.04	110.08	1612	1615	1613	1614
71	-0.22	0.28	110.44	1612	1615	1613	1614
71	-0.22	0.28	110.44	1544	1554	1569	1572
71	-0.22	0.28	110.44	1544	1554	1569	1572
72	-0.22	0.28	110.44	1544	1554	1569	1572
72	-0.22	0.28	110.44	1544	1554	1569	1572
72	-0.22	0.28	110.44	1544	1554	1569	1572
72	-0.22	0.28	110.44	1544	1554	1569	1572
72	-0.22	0.28	110.44	1544	1554	1569	1572
72	-0.22	0.28	110.44	1544	1554	1569	1572
72	-0.22	0.28	110.44	1544	1554	1569	1572
72	0.51	0.28	108.93	1226	1231	1318	1331
72	0.51	0.28	108.93	1226	1231	1318	1331
72	0.51	0.28	108.93	1226	1231	1318	1331
73	0.51	0.28	108.93	1226	1231	1318	1331
73	0.51	0.28	108.93	1226	1231	1318	1331
73	0.48	0.29	109.00	1226	1232	1319	1329
73	0.48	0.29	109.00	1226	1232	1319	1329
73	0.48	0.29	109.00	1226	1232	1319	1329
73	0.48	0.29	109.00	1226	1232	1319	1329
73	0.46	0.30	109.05	1184	1184	1184	1184
73	0.46	0.30	109.05	1184	1184	1184	1184
73	0.46	0.30	109.05	1184	1184	1184	1184
73	0.46	0.30	109.05	1184	1184	1184	1184
74	0.44	0.32	109.06	1184	1184	1184	1184
74	0.44	0.32	109.06	1184	1184	1184	1184
74	0.44	0.32	109.06	1184	1184	1184	1184
74	0.44	0.32	109.06	1184	1184	1184	1184
74	0.44	0.32	109.06	1184	1184	1184	1184
74	0.42	0.33	109.07	1184	1184	1184	1184
74	0.42	0.33	109.07	1184	1184	1184	1184
74	0.42	0.33	109.07	1184	1184	1184	1184
74	0.42	0.33	109.07	1184	1184	1184	1184
74	0.39	0.35	109.06	1184	1184	1184	1184
75	0.39	0.35	109.06	1184	1184	1184	1184
75	0.39	0.35	109.06	1184	1184	1184	1184
75	0.39	0.35	109.06	1184	1184	1184	1184
75	0.34	0.38	109.04	1184	1184	1184	1184
75	0.34	0.38	109.04	1100	1100	1100	1100
75	0.34	0.38	109.04	1100	1100	1100	1100
75	0.34	0.38	109.04	1100	1100	1100	1100
75	0.34	0.38	109.04	1100	1100	1100	1100
75	0.31	0.39	109.03	1100	1100	1100	1100
75	0.31	0.39	109.03	1100	1100	1100	1100
76	0.31	0.39	109.03	1100	1100	1100	1100
76	0.31	0.39	109.03	1100	1100	1100	1100
76	0.31	0.39	109.03	1100	1100	1100	1100
76	0.29	0.40	109.04	1100	1100	1100	1100
76	0.29	0.40	109.04	1100	1100	1100	1100
76	0.29	0.40	109.04	1100	1100	1100	1100
76	0.29	0.40	109.04	1100	1100	1100	1100
76	0.29	0.40	109.04	1100	1100	1100	1100
76	0.29	0.40	109.03	1100	1100	1100	1100
76	0.29	0.40	109.03	1100	1100	1100	1100
77	0.29	0.40	109.03	1100	1100	1100	1100
77	0.29	0.40	109.03	1100	1100	1100	1100
77	0.29	0.40	109.03	1100	1100	1100	1100
77	0.28	0.41	109.03	1100	1100	1100	1100
77	0.28	0.41	109.03	1100	1100	1100	1100
77	0.28	0.41	109.03	1100	1100	1100	1100
77	0.28	0.41	109.03	1100	1100	1100	1100
77	0.28	0.41	109.03	1100	1100	1100	1100
77	0.28	0.41	109.03	1100	1100	1100	1100
77	0.28	0.41	109.03	1100	1100	1100	1100
78	0.28	0.41	109.03	1100	1100	1100	1100
78	0.28	0.40	109.04	1100	1100	1100	1100
78	0.28	0.40	109.04	1100	1100	1100	1100
78	0.28	0.40	109.04	1100	1100	1100	1100
78	0.28	0.39	109.05	1100	1100	1100	1100
78	0.28	0.39	109.05	1100	1100	1100	1100
78	0.28	0.39	109.05	1100	1100	1100	1100
78	0.28	0.39	109.05	1100	1100	1100	1100
78	0.29	0.39	109.05	1100	1100	1100	1100
78	0.29	0.39	109.05	1100	1100	1100	1100
79	0.29	0.39	109.05	1100	1100	1100	1100
79	0.29	0.39	109.05	1100	1100	1100	1100
79	0.29	0.37	109.04	1100	1100	1100	1100
79	0.29	0.37	109.04	1100	1100	1100	1100
79	0.29	0.37	109.04	1100	1100	1100	1100
79	0.29	0.37	109.04	1100	1100	1100	1100
79	0.29	0.37	109.04	1100	1100	1100	1100
79	0.30	0.36	109.04	1100	1100	1100	1100
79	0.30	0.36	109.04	1100	1100	1100	1100
79	0.30	0.36	109.04	1100	1100	1100	1100
80	0.30	0.36	109.04	1100	1100	1100	1100
80	0.31	0.36	109.02	1100	1100	1100	1100
80	0.31	0.36	109.02	1100	1100	1100	1100
80	0.31	0.36	109.02	1100	1100	1100	1100
80	0.31	0.36	109.02	1100	1100	1100	1100
80	0.32	0.34	109.02	1100	1100	1100	1100
80	0.32	0.34	109.02	1100	1100	1100	1100
80	0.32	0.34	109.02	1100	1100	1100	1100
80	0.32	0.33	109.00	1100	1100	1100	1100
80	0.32	0.33	109.00	1100	1100	1100	1100
81	0.32	0.33	109.00	1100	1100	1100	1100
81	0.32	0.33	109.00	1100	1100	1100	1100
81	0.32	0.33	109.00	1100	1100	1100	1100
81	0.32	0.33	109.00	1100	1100	1100	1100
81	0.33	0.32	109.00	1100	1100	1100	1100
81	0.33	0.32	109.00	1100	1100	1100	1100
81	0.33	0.32	109.00	1100	1100	1100	1100
81	0.34	0.31	109.01	1100	1100	1100	1100
81	0.34	0.31	109.01	1100	1100	1100	1100
81	0.34	0.31	109.01	1100	1100	1100	1100
82	0.34	0.31	109.01	1100	1100	1100	1100
82	0.34	0.31	109.01	1100	1100	1100	1100
82	0.34	0.30	109.01	1100	1100	1100	1100
82	0.34	0.30	109.01	1100	1100	1100	1100
82	0.34	0.30	109.01	1100	1100	1100	1100
82	0.34	0.30	109.01	1100	1100	1100	1100
82	0.35	0.30	109.01	1100	1100	1100	1100
82	0.35	0.30	109.01	1100	1100	1100	1100
82	0.35	0.30	109.01	1100	1100	1100	1100
82	0.36	0.29	108.99	1100	1100	1100	1100
83	0.36	0.29	108.99	1100	1100	1100	1100
83	0.36	0.29	108.99	1100	1100	1100	1100
83	0.36	0.29	108.99	1100	1100	1100	1100
83	0.36	0.29	108.99	1100	1100	1100	1100
83	0.37	0.29	108.99	1100	1100	1100	1100
83	0.37	0.29	108.99	1100	1100	1100	1100
83	0.37	0.29	108.99	1100	1100	1100	1100
83	0.37	0.29	108.99	1100	1100	1100	1100
83	0.38	0.29	108.98	1100	1100	1100	1100
84	0.38	0.29	108.98	1100	1100	1100	1100
84	0.38	0.29	108.98	1100	1100	1100	1100
84	0.38	0.29	108.98	1100	1100	1100	1100
84	0.39	0.28	108.97	1100	1100	1100	1100
84	0.39	0.28	108.97	1100	1100	1100	1100
84	0.39	0.28	108.97	1100	1100	1100	1100
84	0.39	0.28	108.97	1100	1100	1100	1100
84	0.40	0.27	108.97	1100	1100	1100	1100
84	0.40	0.27	108.97	1100	1100	1100	1100
84	0.40	0.27	108.97	1100	1100	1100	1100
85	0.40	0.27	108.97	1100	1100	1100	1100
85	0.40	0.27	108.97	1100	1100	1100	1100
85	0.41	0.26	108.98	1100	1100	1100	1100
85	0.41	0.26	108.98	1100	1100	1100	1100
85	0.41	0.26	108.98	1100	1100	1100	1100
85	0.41	0.26	108.98	1100	1100	1100	1100
85	0.41	0.25	108.99	1100	1100	1100	1100
85	0.41	0.25	108.99	1100	1100	1100	1100
85	0.41	0.25	108.99	1100	1100	1100	1100
85	0.41	0.25	108.99	1100	1100	1100	1100
86	0.41	0.25	108.99	1100	1100	1100	1100
86	0.42	0.24	108.98	1100	1100	1100	1100
86	0.42	0.24	108.98	1100	1100	1100	1100
86	0.42	0.24	108.98	1100	1100	1100	1100
86	0.42	0.24	108.98	1100	1100	1100	1100
86	0.43	0.22	108.97	1100	1100	1100	1100
86	0.43	0.22	108.97	1100	1100	1100	1100
86	0.43	0.22	108.97	1100	1100	1100	1100
86	0.43	0.22	108.97	1100	1100	1100	1100
86	0.45	0.21	108.95	1100	1100	1100	1100
87	0.45	0.21	108.95	1100	1100	1100	1100
87	0.45	0.21	108.95	1100	1100	1100	1100
87	0.45	0.21	108.95	1100	1100	1100	1100
87	0.47	0.20	108.94	1100	1100	1100	1100
87	0.47	0.20	108.94	1100	1100	1100	1100
87	0.47	0.20	108.94	1100	1100	1100	1100
87	0.48	0.18	108.93	1161	1161	1161	1161
87	0.48	0.18	108.93	1161	1161	1161	1161
87	0.48	0.18	108.93	1161	1161	1161	1161
87	0.48	0.18	108.93	1161	1161	1161	1161
88	0.48	0.18	108.93	1161	1161	1161	1161
88	0.50	0.16	108.92	1184	1184	1184	1184
88	0.50	0.16	108.92	1184	1184	1184	1184
88	0.50	0.16	108.92	1184	1184	1184	1184
88	0.51	0.15	108.92	1184	1184	1184	1184
88	0.51	0.15	108.92	1184	1184	1184	1184
88	0.51	0.15	108.92	1184	1184	1184	1184
88	0.51	0.15	108.92	1184	1184	1184	1184
88	0.53	0.12	108.91	1184	1184	1184	1184
88	0.53	0.12	108.91	1184	1184	1184	1184
89	0.53	0.12	108.91	1184	1184	1184	1184
89	0.53	0.12	108.91	1184	1184	1184	1184
89	0.53	0.12	108.91	1184	1184	1184	1184
89	0.54	0.10	108.91	1184	1184	1184	1184
89	0.54	0.10	108.91	1184	1184	1184	1184
89	0.54	0.10	108.91	1184	1184	1184	1184
89	0.56	0.09	108.91	1184	1184	1184	1184
89	0.56	0.09	108.91	1184	1184	1184	1184
89	0.56	0.09	108.91	1184	1184	1184	1184
89	0.56	0.09	108.91	1184	1184	1184	1184
90	0.57	0.08	108.91	1184	1184	1184	1184
90	0.57	0.08	108.91	1184	1184	1184	1184
90	0.57	0.08	108.91	1184	1184	1184	1184
90	0.57	0.08	108.91	1184	1184	1184	1184
90	0.58	0.08	108.93	1184	1184	1184	1184
90	0.58	0.08	108.93	1184	1184	1184	1184
90	0.58	0.08	108.93	1184	1184	1184	1184
90	0.58	0.08	108.93	1184	1184	1184	1184
90	0.59	0.07	108.92	1184	1184	1184	1184
90	0.59	0.07	108.92	1184	1184	1184	1184
91	0.59	0.07	108.92	1184	1184	1184	1184
91	0.59	0.07	108.92	1184	1184	1184	1184
91	0.60	0.06	108.92	1184	1184	1184	1184
91	0.60	0.06	108.92	1184	1184	1184	1184
91	0.60	0.06	108.92	1184	1184	1184	1184
91	0.60	0.06	108.92	1184	1184	1184	1184
91	0.61	0.05	108.92	1184	1184	1184	1184
91	0.61	0.05	108.92	1184	1184	1184	1184
91	0.61	0.05	108.92	1184	1184	1184	1184
91	0.61	0.05	108.92	1184	1184	1184	1184
92	0.61	0.05	108.92	1184	1184	1184	1184
92	0.61	0.04	108.92	1184	1184	1184	1184
92	0.61	0.04	108.92	1184	1184	1184	1184
92	0.61	0.04	108.92	1184	1184	1184	1184
92	0.61	0.04	108.92	1184	1184	1184	1184
92	0.62	0.03	108.92	1184	1184	1184	1184
92	0.62	0.03	108.92	1184	1184	1184	1184
92	0.62	0.03	108.92	1184	1184	1184	1184
92	0.62	0.03	108.92	1184	1184	1184	1184
92	0.62	0.02	108.93	1184	1184	1184	1184
93	0.62	0.02	108.93	1184	1184	1184	1184
93	0.62	0.02	108.93	1184	1184	1184	1184
93	0.62	0.02	108.93	1184	1184	1184	1184
93	0.63	0.01	108.95	1184	1184	1184	1184
93	0.63	0.01	108.95	1184	1184	1184	1184
93	0.63	0.01	108.95	1184	1184	1184	1184
93	0.64	0.00	108.94	1184	1184	1184	1184
93	0.64	0.00	108.94	1184	1184	1184	1184
93	0.64	0.00	108.94	1184	1184	1184	1184
93	0.64	0.00	108.94	1184	1184	1184	1184
94	0.64	0.00	108.94	1184	1184	1184	1184
94	0.64	0.00	108.95	1184	1184	1184	1184
94	0.64	0.00	108.95	1184	1184	1184	1184
94	0.64	0.00	108.95	1184	1184	1184	1184
94	0.64	0.00	108.95	1184	1184	1184	1184
94	0.64	-0.01	108.95	1184	1184	1184	1184
94	0.64	-0.01	108.95	1184	1184	1184	1184
94	0.64	-0.01	108.95	1184	1184	1184	1184
94	0.64	-0.01	108.95	1184	1184	1184	1184
94	0.64	-0.01	108.95	1184	1184	1184	1184
95	0.64	-0.01	108.95	1184	1184	1184	1184
95	0.65	-0.01	108.95	1184	1184	1184	1184
95	0.65	-0.01	108.95	1184	1184	1184	1184
95	0.65	-0.01	108.95	1184	1184	1184	1184
95	0.65	-0.01	108.95	1184	1184	1184	1184
95	0.65	-0.01	108.95	1184	1184	1184	1184
95	0.65	-0.01	108.94	1242	1227	1228	1242
95	0.65	-0.01	108.94	1242	1227	1228	1242
95	0.65	-0.01	108.94	1242	1227	1228	1242
95	0.65	-0.01	108.94	1242	1227	1228	1242
96	0.66	-0.01	108.96	1248	1226	1228	1248
96	0.66	-0.01	108.96	1248	1226	1228	1248
96	0.66	-0.01	108.96	1248	1226	1228	1248
96	0.66	-0.01	108.96	1248	1226	1228	1248
96	0.66	-0.01	108.96	1280	1255	1256	1281
96	0.66	-0.01	108.96	1280	1255	1256	1281
96	0.66	-0.01	108.96	1280	1255	1256	1281
96	0.66	-0.01	108.96	1280	1255	1256	1281
96	0.66	-0.01	108.96	1280	1255	1256	1281
96	0.66	-0.01	108.97	1331	1306	1305	1329
97	0.66	-0.01	108.97	1331	1306	1305	1329
97	0.66	-0.01	108.97	1331	1306	1305	1329
97	0.66	-0.01	109.01	1311	1276	1226	1265
97	0.66	-0.01	109.01	1311	1276	1226	1265
97	0.66	-0.01	109.01	1311	1276	1226	1265
97	0.66	-0.01	109.01	1311	1276	1226	1265
97	0.66	-0.01	109.01	1311	1276	1226	1265
97	0.65	-0.00	109.01	1327	1308	1226	1250
97	0.65	-0.00	109.01	1327	1308	1226	1250
97	0.65	-0.00	109.01	1327	1308	1226	1250
98	0.65	-0.00	109.01	1327	1308	1226	1250
98	0.65	0.00	109.02	1184	1184	1184	1184
98	0.65	0.00	109.02	1184	1184	1184	1184
98	0.65	0.00	109.02	1184	1184	1184	1184
98	0.65	0.00	109.02	1184	1184	1184	1184
98	0.65	0.00	109.02	1184	1184	1184	1184
98	0.65	0.01	109.02	1184	1184	1184	1184
98	0.65	0.01	109.02	1184	1184	1184	1184
98	0.65	0.01	109.02	1184	1184	1184	1184
98	0.65	0.01	109.02	1184	1184	1184	1184
99	0.64	0.01	109.02	1184	1184	1184	1184
99	0.64	0.01	109.02	1184	1184	1184	1184
99	0.64	0.01	109.02	1184	1184	1184	1184
99	0.64	0.01	109.02	1184	1184	1184	1184
99	0.64	0.01	109.02	1184	1184	1184	1184
99	0.64	0.01	109.02	1184	1184	1184	1184
99	0.63	0.02	109.03	1184	1184	1184	1184
101	0.63	0.02	109.03	1184	1184	1184	1184
101	0.63	0.02	109.03	1184	1184	1184	1184
101	0.63	0.02	109.03	1184	1184	1184	1184
101	0.62	0.02	109.04	1184	1184	1184	1184
101	0.62	0.02	109.04	1184	1184	1184	1184
101	0.62	0.02	109.04	1184	1184	1184	1184
101	0.62	0.02	109.04	1184	1184	1184	1184
101	0.62	0.02	109.04	1184	1184	1184	1184
101	0.62	0.02	109.04	1184	1184	1184	1184
102	0.62	0.03	109.05	1184	1184	1184	1184
102	0.62	0.03	109.05	1184	1184	1184	1184
102	0.62	0.03	109.05	1184	1184	1184	1184
102	0.62	0.03	109.05	1184	1184	1184	1184
102	0.61	0.03	109.04	1184	1184	1184	1184
102	0.61	0.03	109.04	1184	1184	1184	1184
102	0.61	0.03	109.04	1184	1184	1184	1184
102	0.61	0.03	109.04	1184	1184	1184	1184
102	0.61	0.03	109.04	1184	1184	1184	1184
102	0.61	0.04	109.05	1184	1184	1184	1184
103	0.61	0.04	109.05	1184	1184	1184	1184
103	0.61	0.04	109.05	1184	1184	1184	1184
103	0.61	0.04	109.05	1184	1184	1184	1184
103	0.61	0.04	109.04	1184	1184	1184	1184
103	0.61	0.04	109.04	1184	1184	1184	1184
103	0.61	0.04	109.04	1184	1184	1184	1184
103	0.61	0.04	109.04	1184	1184	1184	1184
103	0.61	0.05	109.05	1184	1184	1184	1184
103	0.61	0.05	109.05	1184	1184	1184	1184
103	0.61	0.05	109.05	1184	1184	1184	1184
104	0.61	0.05	109.05	1184	1184	1184	1184
104	0.61	0.05	109.05	1184	1184	1184	1184
104	0.61	0.05	109.05	1184	1184	1184	1184
104	0.61	0.05	109.05	1184	1184	1184	1184
104	0.61	0.05	109.05	1184	1184	1184	1184
104	0.60	0.06	109.03	1184	1184	1184	1184
104	0.60	0.06	109.03	1184	1184	1184	1184
104	0.60	0.06	109.03	1184	1184	1184	1184
104	0.60	0.06	109.03	1184	1184	1184	1184
104	0.60	0.06	109.03	1184	1184	1184	1184
105	0.60	0.06	109.03	1184	1184	1184	1184
105	0.60	0.06	109.03	1184	1184	1184	1184
105	0.60	0.06	109.03	1184	1184	1184	1184
105	0.60	0.06	109.03	1184	1184	1184	1184
105	0.60	0.06	109.03	1184	1184	1184	1184
105	0.60	0.06	109.03	1184	1184	1184	1184
105	0.60	0.06	109.03	1184	1184	1184	1184
105	0.60	0.06	109.03	1184	1184	1184	1184
105	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
106	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
107	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
108	0.60	0.06	109.03	1184	1184	1184	1184
109	0.60	0.06	109.03	1184	1184	1184	1184
109	0.60	0.06	109.03	1184	1184	1184	1184
